# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,32,1024,10000000,410505334,41.050533,24360219.397,20003140,2322879,15742678983221721015,PASS
1,mutex,32,1024,10000000,434626875,43.462688,23008241.264,18651136,3781003,15742678983221721015,PASS
2,mutex,32,1024,10000000,368495333,36.849533,27137385.754,13985108,2785668,15742678983221721015,PASS
3,mutex,32,1024,10000000,418209958,41.820996,23911434.457,18583500,3310504,15742678983221721015,PASS
4,mutex,32,1024,10000000,430127291,43.012729,23248931.675,19822592,2786370,15742678983221721015,PASS
