# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,32,65536,10000000,468732208,46.873221,21334143.098,0,56477516,15742678983221721015,PASS
1,spsc,32,65536,10000000,443969292,44.396929,22524080.337,0,66016203,15742678983221721015,PASS
2,spsc,32,65536,10000000,469597834,46.959783,21294817.131,766,48110790,15742678983221721015,PASS
3,spsc,32,65536,10000000,438590334,43.859033,22800320.082,0,59190456,15742678983221721015,PASS
4,spsc,32,65536,10000000,449431375,44.943137,22250337.997,0,36960600,15742678983221721015,PASS
