# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,32,4096,10000000,298490750,29.849075,33501875.686,3098,40601487,15742678983221721015,PASS
1,spsc,32,4096,10000000,326040000,32.604000,30671083.303,2048,42245305,15742678983221721015,PASS
2,spsc,32,4096,10000000,325354333,32.535433,30735720.984,1024,40451878,15742678983221721015,PASS
3,spsc,32,4096,10000000,279168958,27.916896,35820601.515,0,41243081,15742678983221721015,PASS
4,spsc,32,4096,10000000,313090000,31.309000,31939697.850,3072,43267420,15742678983221721015,PASS
