# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,8,1024,10000000,686611542,68.661154,14564275.996,56836096,2127012,18446744073709551615,PASS
1,mutex,8,1024,10000000,655865416,65.586542,15247030.497,53634585,2323702,18446744073709551615,PASS
2,mutex,8,1024,10000000,719332083,71.933208,13901785.054,62233916,2367553,18446744073709551615,PASS
3,mutex,8,1024,10000000,491047417,49.104742,20364632.119,33155071,3769537,18446744073709551615,PASS
4,mutex,8,1024,10000000,548324333,54.832433,18237381.415,40229888,3079224,18446744073709551615,PASS
