# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=14.689 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=83 max_ns=6500
pair_index,pair_cost_ns
0,0
1,0
2,42
3,41
4,0
5,0
6,0
7,41
8,0
9,0
10,42
11,41
12,0
13,0
14,42
15,0
16,0
17,42
18,42
19,0
20,0
21,42
22,42
23,0
24,0
25,42
26,0
27,0
28,0
29,42
30,0
31,0
32,41
33,0
34,0
35,0
36,41
37,0
38,0
39,42
40,41
41,0
42,0
43,42
44,0
45,0
46,0
47,42
48,0
49,0
50,42
51,42
52,0
53,0
54,42
55,0
56,0
57,0
58,42
59,0
60,0
61,41
62,42
63,0
64,0
65,41
66,0
67,0
68,0
69,41
70,0
71,0
72,42
73,41
74,0
75,0
76,42
77,0
78,0
79,42
80,42
81,0
82,0
83,42
84,0
85,0
86,0
87,42
88,0
89,0
90,41
91,42
92,0
93,0
94,41
95,0
96,0
97,0
98,41
99,0
100,0
101,42
102,41
103,0
104,0
105,42
106,0
107,0
108,0
109,42
110,0
111,0
112,42
113,42
114,0
115,0
116,42
117,0
118,0
119,0
120,42
121,0
122,0
123,41
124,0
125,0
126,0
127,41
128,0
129,0
130,42
131,41
132,0
133,0
134,42
135,0
136,0
137,0
138,42
139,0
140,0
141,42
142,42
143,0
144,0
145,42
146,0
147,0
148,0
149,42
150,0
151,0
152,41
153,42
154,0
155,0
156,41
157,0
158,0
159,0
160,41
161,0
162,0
163,42
164,41
165,0
166,0
167,42
168,0
169,0
170,42
171,42
172,0
173,0
174,42
175,0
176,0
177,0
178,42
179,0
180,0
181,41
182,42
183,0
184,0
185,41
186,0
187,0
188,0
189,41
190,0
191,0
192,42
193,41
194,0
195,0
196,42
197,0
198,0
199,0
200,42
201,0
202,0
203,42
204,42
205,0
206,0
207,42
208,0
209,0
210,41
211,42
212,0
213,0
214,41
215,0
216,0
217,0
218,41
219,0
220,0
221,42
222,41
223,0
224,0
225,42
226,0
227,0
228,0
229,42
230,0
231,0
232,42
233,42
234,0
235,0
236,42
237,0
238,0
239,0
240,84
241,0
242,0
243,42
244,42
245,0
246,0
247,42
248,0
249,0
250,0
251,42
252,0
253,0
254,41
255,0
256,0
257,0
258,41
259,0
260,0
261,42
262,41
263,0
264,0
265,42
266,0
267,0
268,0
269,42
270,0
271,0
272,42
273,42
274,0
275,0
276,42
277,0
278,0
279,0
280,42
281,0
282,0
283,41
284,42
285,0
286,0
287,41
288,0
289,0
290,0
291,41
292,0
293,0
294,42
295,41
296,0
297,0
298,42
299,0
300,0
301,42
302,42
303,0
304,0
305,42
306,0
307,0
308,0
309,42
310,0
311,0
312,41
313,42
314,0
315,0
316,41
317,0
318,0
319,0
320,41
321,0
322,0
323,42
324,41
325,0
326,0
327,42
328,0
329,0
330,0
331,42
332,0
333,0
334,42
335,42
336,0
337,0
338,42
339,0
340,0
341,41
342,42
343,0
344,0
345,41
346,0
347,0
348,0
349,41
350,0
351,0
352,42
353,41
354,0
355,0
356,42
357,0
358,0
359,0
360,42
361,0
362,0
363,42
364,42
365,0
366,0
367,42
368,0
369,0
370,0
371,42
372,0
373,0
374,41
375,42
376,0
377,0
378,41
379,0
380,0
381,42
382,41
383,0
384,0
385,42
386,0
387,0
388,0
389,42
390,0
391,0
392,42
393,42
394,0
395,0
396,42
397,0
398,0
399,0
400,42
401,0
402,0
403,41
404,42
405,0
406,0
407,41
408,0
409,0
410,0
411,41
412,0
413,0
414,42
415,41
416,0
417,0
418,42
419,0
420,0
421,0
422,42
423,0
424,0
425,42
426,0
427,0
428,0
429,42
430,0
431,0
432,41
433,42
434,0
435,0
436,41
437,0
438,0
439,0
440,41
441,0
442,0
443,42
444,41
445,0
446,0
447,42
448,0
449,0
450,0
451,42
452,0
453,0
454,42
455,42
456,0
457,0
458,42
459,0
460,0
461,0
462,42
463,0
464,0
465,41
466,42
467,0
468,0
469,41
470,0
471,0
472,0
473,41
474,0
475,0
476,42
