# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=15.134 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=84 max_ns=10625
pair_index,pair_cost_ns
0,41
1,42
2,0
3,0
4,41
5,42
6,0
7,0
8,41
9,0
10,0
11,0
12,41
13,0
14,0
15,0
16,41
17,0
18,0
19,42
20,41
21,0
22,0
23,42
24,0
25,0
26,0
27,42
28,0
29,0
30,42
31,42
32,0
33,0
34,42
35,0
36,0
37,0
38,42
39,0
40,0
41,41
42,42
43,0
44,0
45,41
46,0
47,0
48,0
49,41
50,0
51,0
52,42
53,41
54,0
55,0
56,42
57,0
58,0
59,0
60,42
61,0
62,0
63,42
64,42
65,0
66,0
67,42
68,0
69,0
70,0
71,42
72,0
73,0
74,41
75,42
76,0
77,0
78,41
79,0
80,0
81,0
82,41
83,0
84,0
85,42
86,41
87,0
88,0
89,42
90,0
91,0
92,0
93,42
94,0
95,0
96,42
97,42
98,0
99,0
100,42
101,0
102,0
103,0
104,42
105,0
106,0
107,41
108,42
109,0
110,0
111,41
112,0
113,0
114,0
115,41
116,0
117,0
118,42
119,41
120,0
121,0
122,42
123,0
124,0
125,0
126,42
127,0
128,0
129,42
130,42
131,0
132,0
133,42
134,0
135,0
136,0
137,42
138,0
139,0
140,41
141,42
142,0
143,0
144,41
145,0
146,0
147,0
148,41
149,0
150,0
151,42
152,41
153,0
154,0
155,42
156,0
157,0
158,0
159,42
160,0
161,0
162,42
163,42
164,0
165,0
166,42
167,0
168,0
169,0
170,42
171,0
172,0
173,41
174,42
175,0
176,0
177,41
178,0
179,0
180,0
181,41
182,84
183,41
184,0
185,0
186,42
187,0
188,0
189,0
190,42
191,0
192,0
193,42
194,42
195,0
196,0
197,42
198,0
199,0
200,0
201,42
202,0
203,0
204,41
205,42
206,0
207,0
208,41
209,0
210,0
211,0
212,41
213,0
214,0
215,42
216,41
