# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=flat wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
248,512,3083,6.021484
249,512,2875,5.615234
250,512,3000,5.859375
251,512,3083,6.021484
252,512,3042,5.941406
253,512,3041,5.939453
254,512,3000,5.859375
255,512,3125,6.103516
256,512,3000,5.859375
257,512,3041,5.939453
258,512,3042,5.941406
259,512,2917,5.697266
260,512,3042,5.941406
261,512,3041,5.939453
262,512,3125,6.103516
263,512,3250,6.347656
264,512,3125,6.103516
265,512,3042,5.941406
266,512,3167,6.185547
267,512,3042,5.941406
268,512,3000,5.859375
269,512,3250,6.347656
270,512,2958,5.777344
271,512,3084,6.023438
272,512,3125,6.103516
273,512,3084,6.023438
274,512,3166,6.183594
275,512,2958,5.777344
276,512,3125,6.103516
277,512,3125,6.103516
278,512,3042,5.941406
279,512,3166,6.183594
280,512,3000,5.859375
281,512,2959,5.779297
282,512,3042,5.941406
283,512,3042,5.941406
284,512,3166,6.183594
285,512,3125,6.103516
286,512,3000,5.859375
287,512,3083,6.021484
288,512,3125,6.103516
289,512,3125,6.103516
290,512,3083,6.021484
291,512,3084,6.023438
292,512,3041,5.939453
293,512,3000,5.859375
294,512,3042,5.941406
295,512,3084,6.023438
296,512,2959,5.779297
297,512,3125,6.103516
298,512,3083,6.021484
299,512,3000,5.859375
300,512,3083,6.021484
301,512,3042,5.941406
302,512,3208,6.265625
303,512,3042,5.941406
304,512,3084,6.023438
305,512,3000,5.859375
306,512,3084,6.023438
307,512,3125,6.103516
308,512,3000,5.859375
309,512,3000,5.859375
310,512,3125,6.103516
311,512,3125,6.103516
312,512,3166,6.183594
313,512,3042,5.941406
314,512,3041,5.939453
315,512,3167,6.185547
316,512,3125,6.103516
317,512,3041,5.939453
318,512,3209,6.267578
319,512,2875,5.615234
320,512,3125,6.103516
321,512,3042,5.941406
322,512,3042,5.941406
323,512,3000,5.859375
324,512,3125,6.103516
325,512,3084,6.023438
326,512,3125,6.103516
327,512,3042,5.941406
328,512,3167,6.185547
329,512,3125,6.103516
330,512,3000,5.859375
331,512,3083,6.021484
332,512,3125,6.103516
333,512,3125,6.103516
334,512,3167,6.185547
335,512,3125,6.103516
336,512,3208,6.265625
337,512,3125,6.103516
338,512,3083,6.021484
339,512,3125,6.103516
340,512,3042,5.941406
341,512,3000,5.859375
342,512,3125,6.103516
343,512,3041,5.939453
344,512,3042,5.941406
345,512,3042,5.941406
346,512,3041,5.939453
347,512,3000,5.859375
348,512,3125,6.103516
349,512,3166,6.183594
350,512,3083,6.021484
351,512,3042,5.941406
352,512,3000,5.859375
353,512,3042,5.941406
354,512,3000,5.859375
355,512,3083,6.021484
356,512,3041,5.939453
357,512,3125,6.103516
358,512,3084,6.023438
359,512,3083,6.021484
360,512,3000,5.859375
361,512,3125,6.103516
362,512,3084,6.023438
363,512,2959,5.779297
364,512,3084,6.023438
365,512,3166,6.183594
366,512,3000,5.859375
367,512,3125,6.103516
368,512,3042,5.941406
369,512,3041,5.939453
370,512,3083,6.021484
371,512,15667,30.599609
372,512,3208,6.265625
373,512,3042,5.941406
374,512,3083,6.021484
375,512,3083,6.021484
376,512,3125,6.103516
377,512,3084,6.023438
378,512,3125,6.103516
379,512,2875,5.615234
380,512,3084,6.023438
381,512,3208,6.265625
382,512,3042,5.941406
383,512,3125,6.103516
384,512,3417,6.673828
385,512,2875,5.615234
