# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,separated,64,4096,10000000,143297042,14.329704,69785111.126,355530,15063,8986780111068692703,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,262400,256,4831871232
1,separated,64,4096,10000000,141484291,14.148429,70679224.735,182708,30162,8986780111068692703,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,262400,256,4831871232
2,separated,64,4096,10000000,139473542,13.947354,71698186.313,402701,10816,8986780111068692703,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,262400,256,4831871232
3,separated,64,4096,10000000,120819417,12.081942,82768153.069,133545,16456,8986780111068692703,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,262400,256,4831871232
4,separated,64,4096,10000000,158903833,15.890383,62931144.021,180915,614865,8986780111068692703,PASS,128,4966088704,4966088832,38797568,38797569,no,PASS,4966088704,262400,256,4966088960
