# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,separated,32,4096,10000000,370113625,37.011362,27018729.721,6351,53053018,15742678983221721015,PASS,128,5502959616,5502959744,42991872,42991873,no,PASS,5502959616,131328,256,5502959872
1,separated,32,4096,10000000,361441375,36.144137,27667004.089,12431,52610517,15742678983221721015,PASS,128,5234524160,5234524288,40894720,40894721,no,PASS,5234524160,131328,256,5234524416
2,separated,32,4096,10000000,346453250,34.645325,28863923.199,267,50023785,15742678983221721015,PASS,128,4966088704,4966088832,38797568,38797569,no,PASS,4966088704,131328,256,4966088960
3,separated,32,4096,10000000,373956292,37.395629,26741093.047,167,65978333,15742678983221721015,PASS,128,5502959616,5502959744,42991872,42991873,no,PASS,5502959616,131328,256,5502959872
4,separated,32,4096,10000000,371697834,37.169783,26903573.509,185,64459924,15742678983221721015,PASS,128,4697653248,4697653376,36700416,36700417,no,PASS,4697653248,131328,256,4697653504
