# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,separated,8,4096,10000000,85607625,8.560762,116812024.630,153377,3322798,18446744073709551615,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,33024,256,4831871232
1,separated,8,4096,10000000,141876125,14.187613,70484022.594,63119,12400178,18446744073709551615,PASS,128,4563435520,4563435648,35651840,35651841,no,PASS,4563435520,33024,256,4563435776
2,separated,8,4096,10000000,138349334,13.834933,72280796.090,147840,11541366,18446744073709551615,PASS,128,4563435520,4563435648,35651840,35651841,no,PASS,4563435520,33024,256,4563435776
3,separated,8,4096,10000000,121500709,12.150071,82304046.473,98098,11554805,18446744073709551615,PASS,128,4429217792,4429217920,34603264,34603265,no,PASS,4429217792,33024,256,4429218048
4,separated,8,4096,10000000,115237583,11.523758,86777245.233,191423,7481601,18446744073709551615,PASS,128,4429217792,4429217920,34603264,34603265,no,PASS,4429217792,33024,256,4429218048
