# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,same_line,32,65536,10000000,232298125,23.229813,43048130.500,259032,3991428,15742678983221721015,PASS,128,5234524160,5234524168,40894720,40894720,yes,PASS,5234524160,2097408,256,5234524416
1,same_line,32,65536,10000000,241285166,24.128517,41444735.977,377359,2486267,15742678983221721015,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,2097408,256,4966088960
2,same_line,32,65536,10000000,221997958,22.199796,45045459.382,323267,3051550,15742678983221721015,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,2097408,256,4966088960
3,same_line,32,65536,10000000,227775250,22.777525,43902926.240,544431,1058027,15742678983221721015,PASS,128,5234524160,5234524168,40894720,40894720,yes,PASS,5234524160,2097408,256,5234524416
4,same_line,32,65536,10000000,198450250,19.845025,50390463.101,666006,884046,15742678983221721015,PASS,128,4697653248,4697653256,36700416,36700416,yes,PASS,4697653248,2097408,256,4697653504
