# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,separated,8,65536,10000000,96577458,9.657746,103543831.108,7356,5830895,18446744073709551615,PASS,128,5502959616,5502959744,42991872,42991873,no,PASS,5502959616,524544,256,5502959872
1,separated,8,65536,10000000,96743916,9.674392,103365673.145,225,6633393,18446744073709551615,PASS,128,5771395072,5771395200,45089024,45089025,no,PASS,5771395072,524544,256,5771395328
2,separated,8,65536,10000000,147564542,14.756454,67766957.187,0,11959839,18446744073709551615,PASS,128,5234524160,5234524288,40894720,40894721,no,PASS,5234524160,524544,256,5234524416
3,separated,8,65536,10000000,140223750,14.022375,71314595.423,0,15323883,18446744073709551615,PASS,128,4966088704,4966088832,38797568,38797569,no,PASS,4966088704,524544,256,4966088960
4,separated,8,65536,10000000,110430584,11.043058,90554623.889,18244,8102370,18446744073709551615,PASS,128,5771395072,5771395200,45089024,45089025,no,PASS,5771395072,524544,256,5771395328
