# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,same_line,8,4096,10000000,410578709,41.057871,24355865.954,15512868,315689,18446744073709551615,PASS,128,4697653248,4697653256,36700416,36700416,yes,PASS,4697653248,33024,256,4697653504
1,same_line,8,4096,10000000,290736416,29.073642,34395416.087,7236563,523581,18446744073709551615,PASS,128,4429217792,4429217800,34603264,34603264,yes,PASS,4429217792,33024,256,4429218048
2,same_line,8,4096,10000000,377080584,37.708058,26519530.372,18840934,1020566,18446744073709551615,PASS,128,5100306432,5100306440,39846144,39846144,yes,PASS,5100306432,33024,256,5100306688
3,same_line,8,4096,10000000,393030167,39.303017,25443339.569,12884034,465872,18446744073709551615,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,33024,256,4966088960
4,same_line,8,4096,10000000,480412291,48.041229,20815454.116,12995398,126659,18446744073709551615,PASS,128,5234524160,5234524168,40894720,40894720,yes,PASS,5234524160,33024,256,5234524416
