# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,same_line,8,65536,10000000,281037834,28.103783,35582397.778,5479984,199715,18446744073709551615,PASS,128,5100306432,5100306440,39846144,39846144,yes,PASS,5100306432,524544,256,5100306688
1,same_line,8,65536,10000000,333691792,33.369179,29967773.376,11260196,182456,18446744073709551615,PASS,128,4831870976,4831870984,37748992,37748992,yes,PASS,4831870976,524544,256,4831871232
2,same_line,8,65536,10000000,327208583,32.720858,30561545.508,7407540,21854,18446744073709551615,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,524544,256,4966088960
3,same_line,8,65536,10000000,338560333,33.856033,29536832.952,10595124,22331,18446744073709551615,PASS,128,4563435520,4563435528,35651840,35651840,yes,PASS,4563435520,524544,256,4563435776
4,same_line,8,65536,10000000,304450833,30.445083,32846026.077,9723442,660089,18446744073709551615,PASS,128,4831870976,4831870984,37748992,37748992,yes,PASS,4831870976,524544,256,4831871232
