# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,separated,8,4096,10000000,106371708,10.637171,94009959.866,56828,8370658,18446744073709551615,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,33024,256,4831871232
1,separated,8,4096,10000000,102653875,10.265387,97414734.709,40106,8361819,18446744073709551615,PASS,128,4563435520,4563435648,35651840,35651841,no,PASS,4563435520,33024,256,4563435776
2,separated,8,4096,10000000,118669416,11.866942,84267710.562,137,13564257,18446744073709551615,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870976,33024,256,4831871232
3,separated,8,4096,10000000,116060667,11.606067,86161834.655,10284,10609436,18446744073709551615,PASS,128,4966088704,4966088832,38797568,38797569,no,PASS,4966088704,33024,256,4966088960
4,separated,8,4096,10000000,109740292,10.974029,91124233.568,80367,6013841,18446744073709551615,PASS,128,5100306432,5100306560,39846144,39846145,no,PASS,5100306432,33024,256,5100306688
