# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# object_addr/object_size/payload_offset/payload_begin_addr are that same object's footprint evidence:
# the two cursor policies must agree on object_size and on payload_offset so the payload does not
# move between cache sets when cursor placement changes.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,same_line,32,65536,10000000,208105875,20.810588,48052463.680,404150,1034393,15742678983221721015,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,2097408,256,4966088960
1,same_line,32,65536,10000000,239534917,23.953492,41747567.015,498605,1963095,15742678983221721015,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,2097408,256,4966088960
2,same_line,32,65536,10000000,204634583,20.463458,48867595.366,487432,229055,15742678983221721015,PASS,128,4697653248,4697653256,36700416,36700416,yes,PASS,4697653248,2097408,256,4697653504
3,same_line,32,65536,10000000,237048083,23.704808,42185534.148,442691,1006506,15742678983221721015,PASS,128,4429217792,4429217800,34603264,34603264,yes,PASS,4429217792,2097408,256,4429218048
4,same_line,32,65536,10000000,222500917,22.250092,44943634.996,442462,3244350,15742678983221721015,PASS,128,4966088704,4966088712,38797568,38797568,yes,PASS,4966088704,2097408,256,4966088960
