# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
248,512,38292,74.789062
249,512,37833,73.892578
250,512,36584,71.453125
251,512,36084,70.476562
252,512,38250,74.707031
253,512,37917,74.056641
254,512,36792,71.859375
255,512,38166,74.542969
256,512,37917,74.056641
257,512,39583,77.310547
258,512,38833,75.845703
259,512,39125,76.416016
260,512,38250,74.707031
261,512,38417,75.033203
262,512,36875,72.021484
263,512,38791,75.763672
264,512,37000,72.265625
265,512,36042,70.394531
266,512,38083,74.380859
267,512,38875,75.927734
268,512,38042,74.300781
269,512,37958,74.136719
270,512,37416,73.078125
271,512,39375,76.904297
272,512,36917,72.103516
273,512,37750,73.730469
274,512,37333,72.916016
275,512,39166,76.496094
276,512,37458,73.160156
277,512,36917,72.103516
278,512,36750,71.777344
279,512,35875,70.068359
280,512,37250,72.753906
281,512,36291,70.880859
282,512,39709,77.556641
283,512,37500,73.242188
284,512,38125,74.462891
285,512,38583,75.357422
286,512,38291,74.787109
287,512,37292,72.835938
288,512,39542,77.230469
289,512,37083,72.427734
290,512,37125,72.509766
291,512,37459,73.162109
292,512,36959,72.185547
293,512,38542,75.277344
294,512,36750,71.777344
295,512,38542,75.277344
296,512,36250,70.800781
297,512,37291,72.833984
298,512,38083,74.380859
299,512,37375,72.998047
300,512,37875,73.974609
301,512,35875,70.068359
302,512,36083,70.474609
303,512,37417,73.080078
304,512,36041,70.392578
305,512,35417,69.173828
306,512,39208,76.578125
307,512,38333,74.869141
308,512,39625,77.392578
309,512,39875,77.880859
310,512,37500,73.242188
311,512,38000,74.218750
312,512,37125,72.509766
313,512,37958,74.136719
314,512,38667,75.521484
315,512,36458,71.207031
316,512,37333,72.916016
317,512,37708,73.648438
318,512,36958,72.183594
319,512,36917,72.103516
320,512,37750,73.730469
321,512,37625,73.486328
322,512,38291,74.787109
323,512,36750,71.777344
324,512,36958,72.183594
325,512,37833,73.892578
326,512,35833,69.986328
327,512,36875,72.021484
328,512,35125,68.603516
329,512,36417,71.126953
330,512,35125,68.603516
331,512,37500,73.242188
332,512,37792,73.812500
333,512,37708,73.648438
334,512,36334,70.964844
335,512,38500,75.195312
336,512,40041,78.205078
337,512,38459,75.115234
338,512,39583,77.310547
339,512,37250,72.753906
340,512,38500,75.195312
341,512,36709,71.697266
342,512,37166,72.589844
343,512,36458,71.207031
344,512,36959,72.185547
345,512,38125,74.462891
346,512,38042,74.300781
347,512,39500,77.148438
348,512,40333,78.775391
349,512,43875,85.693359
350,512,39625,77.392578
351,512,37375,72.998047
352,512,36750,71.777344
353,512,38875,75.927734
354,512,40584,79.265625
355,512,40750,79.589844
356,512,38458,75.113281
357,512,40208,78.531250
358,512,38000,74.218750
359,512,37000,72.265625
360,512,39500,77.148438
361,512,39875,77.880859
362,512,38084,74.382812
363,512,36792,71.859375
364,512,38125,74.462891
365,512,38375,74.951172
366,512,37542,73.324219
367,512,37166,72.589844
368,512,37917,74.056641
369,512,36500,71.289062
370,512,39875,77.880859
