# Experiment 02 Phase 3B raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The ONE implementation treatment is HOW OFTEN each thread reads the opposite thread's cursor. Cursor placement is the
# verified SEPARATED layout in BOTH variants, and both variants have the same object_size and payload_offset.
# measurement_mode=performance means no hot-path counting was compiled in; remote_load columns are 0 and instrumented=0.
# measurement_mode=mechanism means the counters were live; a throughput number from those rows is NOT the canonical result.
# remote loads are ORDINARY THREAD-OWNED counters, read after both threads joined — never global atomics on the hot path.
# The cursor/cached addresses and line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim; cached_placement_ok=PASS means
# each cached remote cursor sat on its OWN owner's line and not on the remote cursor's line.
# All 3 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,measurement_mode,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,instrumented,producer_remote_tail_loads,consumer_remote_head_loads,producer_remote_tail_loads_per_message,consumer_remote_head_loads_per_message,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,cached_tail_addr,cached_head_addr,cached_tail_line,cached_head_line,cached_placement_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,mechanism,cached,32,65536,10000000,749834708,74.983471,13336272.506,0,139575348,17026924093925341122,PASS,1,152,149042434,0.000015200,14.904243400,128,4831870976,4831871104,37748992,37748993,no,PASS,4831870984,4831871112,37748992,37748993,PASS,4831870976,2097408,256,4831871232
1,mechanism,cached,32,65536,10000000,832249875,83.224987,12015622.111,0,159083107,17026924093925341122,PASS,1,152,168520320,0.000015200,16.852032000,128,4563435520,4563435648,35651840,35651841,no,PASS,4563435528,4563435656,35651840,35651841,PASS,4563435520,2097408,256,4563435776
2,mechanism,cached,32,65536,10000000,792248583,79.224858,12622300.897,0,152634296,17026924093925341122,PASS,1,152,162084985,0.000015200,16.208498500,128,5234524160,5234524288,40894720,40894721,no,PASS,5234524168,5234524296,40894720,40894721,PASS,5234524160,2097408,256,5234524416
