# Experiment 02 Phase 3B raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The ONE implementation treatment is HOW OFTEN each thread reads the opposite thread's cursor. Cursor placement is the
# verified SEPARATED layout in BOTH variants, and both variants have the same object_size and payload_offset.
# measurement_mode=performance means no hot-path counting was compiled in; remote_load columns are 0 and instrumented=0.
# measurement_mode=mechanism means the counters were live; a throughput number from those rows is NOT the canonical result.
# remote loads are ORDINARY THREAD-OWNED counters, read after both threads joined — never global atomics on the hot path.
# The cursor/cached addresses and line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim; cached_placement_ok=PASS means
# each cached remote cursor sat on its OWN owner's line and not on the remote cursor's line.
# All 3 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,measurement_mode,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,instrumented,producer_remote_tail_loads,consumer_remote_head_loads,producer_remote_tail_loads_per_message,consumer_remote_head_loads_per_message,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok,cached_tail_addr,cached_head_addr,cached_tail_line,cached_head_line,cached_placement_ok,object_addr,object_size,payload_offset,payload_begin_addr
0,mechanism,cached,8,1024,10000000,468136916,46.813692,21361272.009,992682,54738493,10519384496848615539,PASS,1,1277398,61427257,0.127739800,6.142725700,128,4890591744,4890591872,38207748,38207749,no,PASS,4890591752,4890591880,38207748,38207749,PASS,4890591744,8448,256,4890592000
1,mechanism,cached,8,1024,10000000,448437500,44.843750,22299651.568,982644,53861616,10519384496848615539,PASS,1,1261146,60734919,0.126114600,6.073491900,128,4898980352,4898980480,38273284,38273285,no,PASS,4898980360,4898980488,38273284,38273285,PASS,4898980352,8448,256,4898980608
2,mechanism,cached,8,1024,10000000,394233792,39.423379,25365659.167,89089,55252384,10519384496848615539,PASS,1,123972,62345696,0.012397200,6.234569600,128,4890591744,4890591872,38207748,38207749,no,PASS,4890591752,4890591880,38207748,38207749,PASS,4890591744,8448,256,4890592000
