# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=4 message_bytes=16 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
4,16,4096,1,PASS,9696,9696,9696,9696,0,42,123.882,125,125,209,833,10875,355110000,35.511000,10000000,0,86675711,10519384496848615539,1,PASS
4,16,4096,2,PASS,9696,9696,9696,9696,0,42,178.721,125,166,625,12334,54458,345144334,34.514433,10000000,0,76750988,10519384496848615539,1,PASS
4,16,4096,3,PASS,9696,9696,9696,9696,0,42,239.428,125,167,1042,28125,75792,346101625,34.610163,10000000,1024,77132104,10519384496848615539,1,PASS
4,16,4096,4,PASS,9696,9696,9696,9696,0,41,134.962,125,125,250,4083,15583,335651875,33.565188,10000000,0,76836601,10519384496848615539,1,PASS
4,16,4096,5,PASS,9696,9696,9696,9696,0,42,135.934,125,167,458,959,6208,279237833,27.923783,10000000,0,61585260,10519384496848615539,1,PASS
