# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=4 message_bytes=32 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
4,32,1024,1,PASS,9696,9696,9696,9696,0,41,298.859,125,208,958,20875,182625,307374750,30.737475,10000000,174261,40330685,966167567837155835,1,PASS
4,32,1024,2,PASS,9696,9696,9696,9696,0,41,239.108,125,167,791,16250,125959,294439667,29.443967,10000000,64230,45081236,966167567837155835,1,PASS
4,32,1024,3,PASS,9696,9696,9696,9696,0,41,136.913,125,167,417,4500,13375,256587334,25.658733,10000000,1024,31422029,966167567837155835,1,PASS
4,32,1024,4,PASS,9696,9696,9696,9696,0,41,187.813,125,166,708,8875,141834,393217083,39.321708,10000000,18854,97791990,966167567837155835,1,PASS
4,32,1024,5,PASS,9696,9696,9696,9696,0,41,186.910,125,167,708,12500,59208,275816625,27.581663,10000000,34676,42376711,966167567837155835,1,PASS
