# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=3 message_bytes=16 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
3,16,65536,1,PASS,9696,9696,9696,9696,0,41,181.202,125,166,875,9166,18791,373936083,37.393608,10000000,0,93463404,10519384496848615539,1,PASS
3,16,65536,2,PASS,9696,9696,9696,9696,0,42,135.906,125,125,333,1958,27958,354388125,35.438812,10000000,0,87103046,10519384496848615539,1,PASS
3,16,65536,3,PASS,9696,9696,9696,9696,0,42,145.979,125,166,708,4500,18542,368786917,36.878692,10000000,0,90357014,10519384496848615539,1,PASS
3,16,65536,4,PASS,9696,9696,9696,9696,0,41,126.909,125,125,250,1125,5208,351428542,35.142854,10000000,0,79779129,10519384496848615539,1,PASS
3,16,65536,5,PASS,9696,9696,9696,9696,0,42,162.389,125,125,750,7167,33042,367915834,36.791583,10000000,0,93583167,10519384496848615539,1,PASS
