# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=1 message_bytes=16 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
1,16,4096,1,PASS,9696,9696,9696,9696,0,42,152.372,125,166,292,10375,13500,277692208,27.769221,10000000,0,63645902,10519384496848615539,1,PASS
1,16,4096,2,PASS,9696,9696,9696,9696,0,42,141.149,125,167,416,2000,34625,261556958,26.155696,10000000,0,63498006,10519384496848615539,1,PASS
1,16,4096,3,PASS,9696,9696,9696,9696,0,42,130.534,125,167,250,1083,5208,249613666,24.961367,10000000,0,54442180,10519384496848615539,1,PASS
1,16,4096,4,PASS,9696,9696,9696,9696,0,42,153.423,125,167,292,7750,12208,266872042,26.687204,10000000,0,59699652,10519384496848615539,1,PASS
1,16,4096,5,PASS,9696,9696,9696,9696,0,42,208.730,125,250,1000,11875,30334,344636500,34.463650,10000000,0,73732255,10519384496848615539,1,PASS
