# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=4 message_bytes=16 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
4,16,65536,1,PASS,9696,9696,9696,9696,0,41,156.881,125,125,750,6875,30583,375188542,37.518854,10000000,0,96563742,10519384496848615539,1,PASS
4,16,65536,2,PASS,9696,9696,9696,9696,0,42,227.016,125,167,834,30042,45375,391167709,39.116771,10000000,0,96057691,10519384496848615539,1,PASS
4,16,65536,3,PASS,9696,9696,9696,9696,0,83,139.431,125,125,459,5959,9375,359203708,35.920371,10000000,0,81962345,10519384496848615539,1,PASS
4,16,65536,4,PASS,9696,9696,9696,9696,0,83,147.071,125,125,500,7917,22250,346367167,34.636717,10000000,0,81473163,10519384496848615539,1,PASS
4,16,65536,5,PASS,9696,9696,9696,9696,0,83,155.338,125,166,583,7625,12291,348952500,34.895250,10000000,0,88123247,10519384496848615539,1,PASS
