# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=2 message_bytes=32 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
2,32,1024,1,PASS,9696,9696,9696,9696,0,41,193.279,125,167,834,12583,25542,290289166,29.028917,10000000,17285,43934704,966167567837155835,1,PASS
2,32,1024,2,PASS,9696,9696,9696,9696,0,41,931.834,125,167,6125,164833,171417,308204417,30.820442,10000000,158024,49222243,966167567837155835,1,PASS
2,32,1024,3,PASS,9696,9696,9696,9696,0,41,182.956,125,167,750,10375,28917,287740500,28.774050,10000000,8519,45648710,966167567837155835,1,PASS
2,32,1024,4,PASS,9696,9696,9696,9696,0,41,126.638,125,167,250,1417,11292,243630917,24.363092,10000000,0,35415424,966167567837155835,1,PASS
2,32,1024,5,PASS,9696,9696,9696,9696,0,41,134.785,125,167,458,3125,13333,252423041,25.242304,10000000,1060,27731503,966167567837155835,1,PASS
