# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=4 message_bytes=64 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
4,64,65536,1,PASS,9696,9696,367958,2824373.866,2334667,4540625,5195542,5279750,5326542,448399958,44.839996,10000000,1861898,1195,11631761381637613921,1,PASS
4,64,65536,2,PASS,9696,9696,425875,2817654.072,2394458,4410166,5181542,5334750,5348917,449759209,44.975921,10000000,1685385,93206,11631761381637613921,1,PASS
4,64,65536,3,PASS,9696,9696,313417,2788904.765,2439417,4071750,5171750,5311708,5319750,439798625,43.979863,10000000,1449779,51791,11631761381637613921,1,PASS
4,64,65536,4,PASS,9696,9696,316208,2918493.180,2643291,4384291,5117042,5215417,5217709,456761792,45.676179,10000000,875011,2085,11631761381637613921,1,PASS
4,64,65536,5,PASS,9696,9696,414458,2756295.990,2370375,4223458,5156041,5227833,5247709,435512375,43.551237,10000000,1591658,1974,11631761381637613921,1,PASS
