# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=1 message_bytes=32 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
1,32,65536,1,PASS,9696,9696,9696,9696,0,41,163.681,125,125,584,9084,54000,416308833,41.630883,10000000,0,119095839,966167567837155835,1,PASS
1,32,65536,2,PASS,9696,9696,9696,9696,0,83,556.740,125,208,1875,178458,252625,474350750,47.435075,10000000,0,130697076,966167567837155835,1,PASS
1,32,65536,3,PASS,9696,9696,9696,9696,0,41,142.137,125,125,458,6875,28500,412413417,41.241342,10000000,0,117370468,966167567837155835,1,PASS
1,32,65536,4,PASS,9696,9696,9696,9696,0,42,126.002,125,125,292,1666,9042,414140875,41.414088,10000000,0,114197633,966167567837155835,1,PASS
1,32,65536,5,PASS,9696,9696,9696,9696,0,42,142.514,125,125,625,6542,19750,414366000,41.436600,10000000,0,120000616,966167567837155835,1,PASS
