# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=3 message_bytes=64 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
3,64,1024,1,PASS,9696,9696,9696,9696,0,167,39981.462,31500,72541,100208,144917,365750,418459125,41.845912,10000000,12515523,591099,11994829604211037648,1,PASS
3,64,1024,2,PASS,9696,9696,9696,9696,0,125,38018.818,31541,67625,93417,124917,1343416,384863000,38.486300,10000000,11711077,555491,11994829604211037648,1,PASS
3,64,1024,3,PASS,9696,9696,9696,9696,0,83,38600.238,31541,69417,92625,113417,988250,394694125,39.469412,10000000,12190235,1428769,11994829604211037648,1,PASS
3,64,1024,4,PASS,9696,9696,9696,9696,0,250,39820.511,31458,70708,97000,133250,5071959,399909083,39.990908,10000000,11740470,313327,11994829604211037648,1,PASS
3,64,1024,5,PASS,9696,9696,9696,9696,0,83,35637.275,31209,61666,87833,106792,134792,358001459,35.800146,10000000,12057471,156894,11994829604211037648,1,PASS
