# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=3 message_bytes=32 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
3,32,1024,1,PASS,9696,9696,9696,9696,0,41,126.426,125,125,250,2084,8167,235358042,23.535804,10000000,0,20791813,966167567837155835,1,PASS
3,32,1024,2,PASS,9696,9696,9696,9696,0,41,132.231,125,166,250,2542,10375,236044208,23.604421,10000000,0,33678252,966167567837155835,1,PASS
3,32,1024,3,PASS,9696,9696,9696,9696,0,41,142.726,125,166,416,7667,12000,242299125,24.229913,10000000,0,24114486,966167567837155835,1,PASS
3,32,1024,4,PASS,9696,9696,9696,9696,0,41,150.324,125,167,292,6792,35917,249229833,24.922983,10000000,6024,35735514,966167567837155835,1,PASS
3,32,1024,5,PASS,9696,9696,9696,9696,0,41,177.374,125,166,333,11416,59875,259048750,25.904875,10000000,12884,38582721,966167567837155835,1,PASS
