# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=2 message_bytes=32 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
2,32,4096,1,PASS,9696,9696,9696,9696,0,41,166.484,125,166,500,10000,41250,405016208,40.501621,10000000,0,107503569,966167567837155835,1,PASS
2,32,4096,2,PASS,9696,9696,9696,9696,0,41,152.072,125,125,250,8125,16458,401598584,40.159858,10000000,0,105101469,966167567837155835,1,PASS
2,32,4096,3,PASS,9696,9696,9696,9696,0,41,147.660,125,125,250,7959,14583,390034500,39.003450,10000000,0,99045633,966167567837155835,1,PASS
2,32,4096,4,PASS,9696,9696,9696,9696,0,41,180.541,125,125,542,25709,67208,412834458,41.283446,10000000,0,105081446,966167567837155835,1,PASS
2,32,4096,5,PASS,9696,9696,9696,9696,0,41,121.514,125,125,209,1625,15667,401931334,40.193133,10000000,0,118344740,966167567837155835,1,PASS
