# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=3 message_bytes=64 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# producer_sample_clock_reads and consumer_sample_clock_reads are the PROOF that
# the timestamp instrumentation is SPARSE: they count actual Clock::now() calls made
# for sampled messages only, and each must equal expected_samples. A harness that
# timestamped every message would report ~messages here and FAIL.
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,producer_sample_clock_reads,consumer_sample_clock_reads,stamp_contract_failures,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
3,64,65536,1,PASS,9696,9696,9696,9696,0,1618542,1992850.697,1989625,2008541,2063500,2887750,2889417,304072709,30.407271,10000000,796554,2342,11994829604211037648,1,PASS
3,64,65536,2,PASS,9696,9696,9696,9696,0,1523667,2207786.693,2006791,2974500,3904500,3966916,4003250,336405792,33.640579,10000000,2641150,0,11994829604211037648,1,PASS
3,64,65536,3,PASS,9696,9696,9696,9696,0,1598167,2078908.722,1997792,2074041,3840583,4116459,4292208,317043750,31.704375,10000000,1752880,1083,11994829604211037648,1,PASS
3,64,65536,4,PASS,9696,9696,9696,9696,0,1598375,2070866.864,1998791,2017250,4185250,6125292,6302792,316296458,31.629646,10000000,968846,0,11994829604211037648,1,PASS
3,64,65536,5,PASS,9696,9696,9696,9696,0,1570791,1996051.359,1995834,2005166,2053583,3530834,3546959,304391625,30.439162,10000000,593715,1024,11994829604211037648,1,PASS
