# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok
0,separated,32,65536,10000000,356663625,35.666362,28037622.283,75662,71701176,15742678983221721015,PASS,128,4966088704,4966088832,38797568,38797569,no,PASS
1,separated,32,65536,10000000,479395959,47.939596,20859583.424,34404,113370902,15742678983221721015,PASS,128,4697653248,4697653376,36700416,36700417,no,PASS
2,separated,32,65536,10000000,392757625,39.275762,25460995.188,9770,81415413,15742678983221721015,PASS,128,4429217792,4429217920,34603264,34603265,no,PASS
3,separated,32,65536,10000000,450667250,45.066725,22189320.391,35603,117642305,15742678983221721015,PASS,128,5368741888,5368742016,41943296,41943297,no,PASS
4,separated,32,65536,10000000,397571625,39.757162,25152700.473,57152,92948943,15742678983221721015,PASS,128,4429217792,4429217920,34603264,34603265,no,PASS
