# Experiment 02 Phase 3A raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# The cursor addresses/line indices below were measured on the SAME object this repetition timed,
# OUTSIDE the timed interval. layout_ok=PASS means the measured placement matched the claim.
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness,reported_cache_line_size,head_addr,tail_addr,head_line,tail_line,cursors_same_line,layout_ok
0,separated,8,65536,10000000,122885500,12.288550,81376565.990,68067,4192428,18446744073709551615,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS
1,separated,8,65536,10000000,120743500,12.074350,82820193.220,72293,4767768,18446744073709551615,PASS,128,4831870976,4831871104,37748992,37748993,no,PASS
2,separated,8,65536,10000000,124167666,12.416767,80536264.570,69145,5554361,18446744073709551615,PASS,128,4563435520,4563435648,35651840,35651841,no,PASS
3,separated,8,65536,10000000,111765375,11.176538,89473148.549,32642,2691525,18446744073709551615,PASS,128,5100306432,5100306560,39846144,39846145,no,PASS
4,separated,8,65536,10000000,114304917,11.430492,87485300.392,102945,5310800,18446744073709551615,PASS,128,5234524160,5234524288,40894720,40894721,no,PASS
