# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,8,65536,10000000,367574333,36.757433,27205381.612,2581504,45966127,18446744073709551615,PASS
1,spsc,8,65536,10000000,341633250,34.163325,29271155.545,1613719,55479608,18446744073709551615,PASS
2,spsc,8,65536,10000000,329005750,32.900575,30394605.565,2331658,49013790,18446744073709551615,PASS
3,spsc,8,65536,10000000,301281542,30.128154,33191545.468,3318784,30235648,18446744073709551615,PASS
4,spsc,8,65536,10000000,356824084,35.682408,28025014.141,2573870,44876800,18446744073709551615,PASS
