# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,32,4096,10000000,252945417,25.294542,39534220.934,5166367,657982,15742678983221721015,PASS
1,mutex,32,4096,10000000,259619625,25.961962,38517889.393,5869189,670957,15742678983221721015,PASS
2,mutex,32,4096,10000000,260968875,26.096888,38318745.866,6306836,518471,15742678983221721015,PASS
3,mutex,32,4096,10000000,244975208,24.497521,40820457.228,4189438,553889,15742678983221721015,PASS
4,mutex,32,4096,10000000,240580084,24.058008,41566200.467,4069096,481786,15742678983221721015,PASS
