# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,64,65536,10000000,260843792,26.084379,38337120.939,576598,71580,8986780111068692703,PASS
1,mutex,64,65536,10000000,237442292,23.744229,42115496.426,295802,107136,8986780111068692703,PASS
2,mutex,64,65536,10000000,264319333,26.431933,37833025.252,498177,115723,8986780111068692703,PASS
3,mutex,64,65536,10000000,291165791,29.116579,34344694.017,553984,134564,8986780111068692703,PASS
4,mutex,64,65536,10000000,263161917,26.316192,37999419.194,267879,211535,8986780111068692703,PASS
