# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,64,65536,10000000,168544042,16.854404,59331673.083,96351,0,8986780111068692703,PASS
1,spsc,64,65536,10000000,184304250,18.430425,54258108.535,225285,544768,8986780111068692703,PASS
2,spsc,64,65536,10000000,188407750,18.840775,53076372.920,490569,157696,8986780111068692703,PASS
3,spsc,64,65536,10000000,155221500,15.522150,64424064.965,533952,546816,8986780111068692703,PASS
4,spsc,64,65536,10000000,146842291,14.684229,68100272.285,249305,1176,8986780111068692703,PASS
