# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,32,4096,10000000,308619833,30.861983,32402324.578,0,45396992,15742678983221721015,PASS
1,spsc,32,4096,10000000,341978708,34.197871,29241586.584,0,43976105,15742678983221721015,PASS
2,spsc,32,4096,10000000,347585250,34.758525,28769920.473,0,42671200,15742678983221721015,PASS
3,spsc,32,4096,10000000,322529708,32.252971,31004895.834,0,47184876,15742678983221721015,PASS
4,spsc,32,4096,10000000,337938458,33.793846,29591186.689,0,45566453,15742678983221721015,PASS
