# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=E levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
215,512,253416,494.953125
216,512,282792,552.328125
217,512,256084,500.164062
218,512,252250,492.675781
219,512,253375,494.873047
220,512,286000,558.593750
221,512,279041,545.001953
222,512,242834,474.285156
223,512,256334,500.652344
224,512,260625,509.033203
225,512,236000,460.937500
226,512,241167,471.029297
227,512,255291,498.615234
228,512,244834,478.191406
229,512,252541,493.244141
230,512,270125,527.587891
231,512,249250,486.816406
232,512,209250,408.691406
233,512,228291,445.880859
234,512,242375,473.388672
235,512,260375,508.544922
236,512,305125,595.947266
237,512,292500,571.289062
238,512,276125,539.306641
239,512,316625,618.408203
240,512,313709,612.712891
241,512,320208,625.406250
242,512,300958,587.808594
243,512,303667,593.099609
244,512,283625,553.955078
245,512,274500,536.132812
246,512,345125,674.072266
247,512,302833,591.470703
248,512,282208,551.187500
249,512,277792,542.562500
250,512,275458,538.003906
251,512,293250,572.753906
252,512,290458,567.300781
253,512,289334,565.105469
254,512,293166,572.589844
255,512,277875,542.724609
256,512,293250,572.753906
257,512,277792,542.562500
258,512,263209,514.080078
259,512,309250,604.003906
260,512,310000,605.468750
261,512,295125,576.416016
262,512,301834,589.519531
263,512,286875,560.302734
264,512,299375,584.716797
265,512,272500,532.226562
266,512,301500,588.867188
267,512,293834,573.894531
268,512,364417,711.751953
269,512,358000,699.218750
270,512,370750,724.121094
271,512,368208,719.156250
272,512,337083,658.365234
273,512,321584,628.093750
274,512,304416,594.562500
275,512,313708,612.710938
276,512,295584,577.312500
277,512,312750,610.839844
278,512,316083,617.349609
279,512,316417,618.001953
280,512,296541,579.181641
281,512,226209,441.814453
282,512,223666,436.847656
283,512,231000,451.171875
284,512,252667,493.490234
285,512,234209,457.439453
286,512,235625,460.205078
287,512,235750,460.449219
288,512,233042,455.160156
289,512,230916,451.007812
290,512,250042,488.363281
291,512,238125,465.087891
292,512,260209,508.220703
293,512,244416,477.375000
294,512,314750,614.746094
295,512,262083,511.880859
296,512,254500,497.070312
297,512,267542,522.542969
298,512,266125,519.775391
299,512,256000,500.000000
300,512,286542,559.652344
301,512,284666,555.988281
302,512,301417,588.705078
303,512,260458,508.707031
304,512,271167,529.623047
305,512,291417,569.173828
306,512,250083,488.443359
307,512,263792,515.218750
308,512,266375,520.263672
309,512,301333,588.541016
310,512,379625,741.455078
311,512,252583,493.326172
312,512,253625,495.361328
313,512,241875,472.412109
314,512,229917,449.056641
315,512,222500,434.570312
316,512,239750,468.261719
317,512,219541,428.791016
318,512,227209,443.767578
319,512,236208,461.343750
320,512,232667,454.427734
321,512,228000,445.312500
322,512,219916,429.523438
323,512,221917,433.431641
324,512,239958,468.667969
325,512,265875,519.287109
326,512,283208,553.140625
327,512,227083,443.521484
328,512,256667,501.302734
329,512,227250,443.847656
330,512,235208,459.390625
331,512,238417,465.658203
332,512,228833,446.939453
333,512,229125,447.509766
334,512,216667,423.177734
335,512,227083,443.521484
336,512,222083,433.755859
337,512,212375,414.794922
338,512,228125,445.556641
339,512,236375,461.669922
340,512,218416,426.593750
341,512,244959,478.435547
342,512,213125,416.259766
343,512,239083,466.958984
344,512,219000,427.734375
345,512,203500,397.460938
346,512,215500,420.898438
347,512,224166,437.824219
348,512,220292,430.257812
349,512,195542,381.917969
350,512,208125,406.494141
351,512,221500,432.617188
352,512,210042,410.238281
353,512,227125,443.603516
354,512,236708,462.320312
355,512,224000,437.500000
356,512,212584,415.203125
357,512,215792,421.468750
358,512,211208,412.515625
359,512,205917,402.181641
360,512,219083,427.896484
361,512,240042,468.832031
362,512,286625,559.814453
363,512,217083,423.990234
364,512,261542,510.824219
365,512,238291,465.412109
366,512,214834,419.597656
367,512,224625,438.720703
368,512,233542,456.136719
369,512,233458,455.972656
370,512,247125,482.666016
371,512,215375,420.654297
372,512,239042,466.878906
373,512,215875,421.630859
374,512,235834,460.613281
375,512,215584,421.062500
376,512,225666,440.753906
377,512,231833,452.798828
378,512,216875,423.583984
379,512,222334,434.246094
380,512,238375,465.576172
381,512,240041,468.830078
382,512,199125,388.916016
383,512,220250,430.175781
384,512,197458,385.660156
385,512,240208,469.156250
386,512,310834,607.097656
387,512,250709,489.666016
388,512,258208,504.312500
389,512,238250,465.332031
390,512,240250,469.238281
391,512,267167,521.810547
392,512,279250,545.410156
393,512,289125,564.697266
394,512,342167,668.294922
395,512,298167,582.357422
396,512,303083,591.958984
397,512,259875,507.568359
398,512,311958,609.292969
399,512,256208,500.406250
400,512,302500,590.820312
401,512,273000,533.203125
402,512,245917,480.306641
403,512,226542,442.464844
404,512,264791,517.169922
405,512,268125,523.681641
406,512,265667,518.880859
407,512,240541,469.806641
408,512,242667,473.958984
409,512,249125,486.572266
410,512,268000,523.437500
411,512,250583,489.419922
412,512,240750,470.214844
413,512,225041,439.533203
414,512,209125,408.447266
415,512,243708,475.992188
416,512,218750,427.246094
417,512,246834,482.097656
418,512,216208,422.281250
419,512,214583,419.107422
420,512,213292,416.585938
421,512,209041,408.283203
422,512,228292,445.882812
423,512,206459,403.240234
424,512,209750,409.667969
425,512,344250,672.363281
426,512,392042,765.707031
427,512,398750,778.808594
428,512,385334,752.605469
429,512,423417,826.986328
430,512,368708,720.132812
431,512,376875,736.083984
432,512,364125,711.181641
433,512,333792,651.937500
434,512,330875,646.240234
435,512,294000,574.218750
436,512,319000,623.046875
437,512,304541,594.806641
438,512,304750,595.214844
439,512,316459,618.083984
440,512,299125,584.228516
441,512,314375,614.013672
442,512,306583,598.794922
443,512,277333,541.666016
444,512,291583,569.498047
445,512,287917,562.337891
446,512,302375,590.576172
447,512,306291,598.224609
448,512,305833,597.330078
449,512,321084,627.117188
450,512,323375,631.591797
451,512,322125,629.150391
452,512,293750,573.730469
453,512,295291,576.740234
454,512,285375,557.373047
455,512,286792,560.140625
456,512,275833,538.736328
457,512,280500,547.851562
458,512,277583,542.154297
459,512,263292,514.242188
460,512,278958,544.839844
461,512,255958,499.917969
462,512,264625,516.845703
463,512,266458,520.425781
464,512,278584,544.109375
465,512,270625,528.564453
466,512,261334,510.417969
467,512,280875,548.583984
468,512,257791,503.498047
469,512,254458,496.988281
470,512,257875,503.662109
471,512,272750,532.714844
472,512,239625,468.017578
473,512,247125,482.666016
474,512,265667,518.880859
475,512,236375,461.669922
476,512,275500,538.085938
477,512,264041,515.705078
478,512,242209,473.064453
479,512,249250,486.816406
480,512,252417,493.001953
481,512,262750,513.183594
482,512,252666,493.488281
483,512,233209,455.486328
484,512,246750,481.933594
485,512,255083,498.208984
486,512,245375,479.248047
487,512,245291,479.083984
488,512,282542,551.839844
489,512,283250,553.222656
490,512,262541,512.775391
491,512,375292,732.992188
492,512,320000,625.000000
493,512,336209,656.658203
494,512,301750,589.355469
495,512,310667,606.771484
496,512,265125,517.822266
497,512,269916,527.179688
498,512,274625,536.376953
499,512,287875,562.255859
500,512,270958,529.214844
501,512,252708,493.570312
502,512,272792,532.796875
503,512,260458,508.707031
504,512,258500,504.882812
505,512,252000,492.187500
506,512,252458,493.082031
507,512,256500,500.976562
508,512,280417,547.689453
509,512,246625,481.689453
510,512,232792,454.671875
511,512,244541,477.619141
512,512,230875,450.927734
513,512,222042,433.675781
514,512,249083,486.490234
515,512,262583,512.857422
516,512,260292,508.382812
517,512,260875,509.521484
518,512,257167,502.279297
519,512,264083,515.787109
520,512,256625,501.220703
521,512,288084,562.664062
522,512,256625,501.220703
523,512,269833,527.017578
524,512,278792,544.515625
525,512,278375,543.701172
526,512,291958,570.230469
527,512,279166,545.246094
528,512,338708,661.539062
529,512,363209,709.392578
530,512,310625,606.689453
531,512,265917,519.369141
532,512,290791,567.951172
533,512,285917,558.431641
534,512,291000,568.359375
535,512,251208,490.640625
536,512,289791,565.998047
537,512,265917,519.369141
538,512,265250,518.066406
539,512,253875,495.849609
540,512,276459,539.958984
541,512,248375,485.107422
542,512,249916,488.117188
543,512,248417,485.189453
544,512,258750,505.371094
545,512,254541,497.150391
546,512,303750,593.261719
547,512,299708,585.367188
548,512,285125,556.884766
549,512,296417,578.939453
550,512,288958,564.371094
551,512,268375,524.169922
552,512,270625,528.564453
553,512,277666,542.316406
554,512,257959,503.826172
555,512,270583,528.482422
556,512,261833,511.392578
557,512,235500,459.960938
558,512,258500,504.882812
559,512,235458,459.878906
560,512,247667,483.724609
561,512,249333,486.978516
562,512,237083,463.052734
563,512,240125,468.994141
564,512,238125,465.087891
565,512,240959,470.623047
566,512,238542,465.902344
567,512,247917,484.212891
568,512,236875,462.646484
569,512,226875,443.115234
570,512,247291,482.990234
571,512,221750,433.105469
572,512,239709,468.181641
573,512,226834,443.035156
574,512,228292,445.882812
575,512,242666,473.957031
576,512,197125,385.009766
577,512,227625,444.580078
578,512,245541,479.572266
579,512,198959,388.591797
580,512,229583,448.404297
581,512,262792,513.265625
582,512,255416,498.859375
583,512,243500,475.585938
584,512,262792,513.265625
585,512,230791,450.763672
586,512,244959,478.435547
587,512,244083,476.724609
588,512,233917,456.869141
589,512,246666,481.769531
590,512,236584,462.078125
591,512,224458,438.394531
592,512,242750,474.121094
593,512,228916,447.101562
594,512,227708,444.742188
595,512,204125,398.681641
596,512,207417,405.111328
597,512,233500,456.054688
598,512,221458,432.535156
599,512,221542,432.699219
600,512,220500,430.664062
601,512,205542,401.449219
602,512,220458,430.582031
603,512,225042,439.535156
604,512,204584,399.578125
605,512,211041,412.189453
606,512,222958,435.464844
607,512,208333,406.900391
608,512,236625,462.158203
609,512,203500,397.460938
610,512,202792,396.078125
611,512,210333,410.806641
612,512,222458,434.488281
613,512,201000,392.578125
614,512,195292,381.429688
615,512,218750,427.246094
616,512,218000,425.781250
617,512,216333,422.525391
618,512,236750,462.402344
619,512,261167,510.091797
620,512,257833,503.580078
621,512,225167,439.779297
622,512,236708,462.320312
623,512,245083,478.677734
624,512,245375,479.248047
625,512,258375,504.638672
626,512,246500,481.445312
627,512,235000,458.984375
628,512,254125,496.337891
629,512,239417,467.611328
630,512,218042,425.863281
631,512,237875,464.599609
632,512,254916,497.882812
633,512,226584,442.546875
634,512,232709,454.509766
635,512,264875,517.333984
636,512,234375,457.763672
637,512,240208,469.156250
638,512,245250,479.003906
639,512,225708,440.835938
640,512,228875,447.021484
