# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=14.606 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=125 max_ns=250
pair_index,pair_cost_ns
0,41
1,42
2,0
3,0
4,41
5,42
6,0
7,0
8,41
9,0
10,0
11,0
12,41
13,0
14,0
15,42
16,41
17,0
18,0
19,42
20,0
21,0
22,0
23,42
24,0
25,0
26,42
27,42
28,0
29,0
30,42
31,0
32,0
33,0
34,42
35,0
36,0
37,41
38,42
39,0
40,0
41,41
42,0
43,0
44,0
45,41
46,0
47,0
48,42
49,41
50,0
51,0
52,42
53,0
54,0
55,42
56,42
57,0
58,0
59,42
60,0
61,0
62,0
63,42
64,0
65,0
66,41
67,42
68,0
69,0
70,41
71,0
72,0
73,0
74,41
75,0
76,0
77,42
78,41
79,0
80,0
81,42
82,0
83,0
84,0
85,42
86,0
87,0
88,42
89,42
90,0
91,0
92,42
93,0
94,0
95,0
96,42
97,0
98,0
99,41
100,0
101,0
102,0
103,41
104,0
105,0
106,42
107,41
108,0
109,0
110,42
111,0
112,0
113,0
114,42
115,0
116,0
117,42
118,42
119,0
120,0
121,42
122,0
123,0
124,0
125,42
126,0
127,0
128,41
129,42
130,0
131,0
132,41
133,0
134,0
135,0
136,41
137,0
138,0
139,42
140,41
141,0
142,0
143,42
144,0
145,0
146,0
147,42
148,0
149,0
150,42
151,42
152,0
153,0
154,42
155,42
156,41
157,42
158,42
159,41
160,42
161,42
162,41
163,42
164,42
165,41
166,42
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,42
175,41
176,42
177,0
178,0
179,0
180,0
181,42
182,41
183,42
184,0
185,0
186,0
187,42
188,42
189,0
190,0
191,0
192,0
193,41
194,42
195,0
196,0
197,0
198,42
199,42
200,0
201,0
202,0
203,42
204,41
205,42
206,0
207,0
208,0
209,42
210,42
211,0
212,0
213,0
214,42
215,41
216,0
