# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=14.850 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=83 max_ns=8208
pair_index,pair_cost_ns
0,0
1,0
2,42
3,42
4,0
5,41
6,0
7,0
8,42
9,0
10,0
11,42
12,0
13,0
14,41
15,0
16,0
17,42
18,0
19,0
20,42
21,0
22,0
23,41
24,0
25,0
26,42
27,0
28,41
29,0
30,0
31,42
32,0
33,0
34,42
35,0
36,0
37,41
38,0
39,0
40,42
41,0
42,0
43,42
44,0
45,0
46,41
47,0
48,0
49,42
50,0
51,0
52,42
53,0
54,42
55,0
56,0
57,125
58,0
59,0
60,42
61,0
62,0
63,42
64,0
65,0
66,41
67,0
68,0
69,42
70,0
71,0
72,42
73,0
74,0
75,0
76,0
77,42
78,0
79,0
80,41
81,0
82,0
83,42
84,0
85,0
86,42
87,0
88,0
89,41
90,0
91,0
92,0
93,0
94,41
95,0
96,0
97,42
98,0
99,0
100,42
101,0
102,0
103,41
104,0
105,0
106,42
107,0
108,0
109,42
110,0
111,42
112,0
113,0
114,42
115,0
116,0
117,41
118,0
119,0
120,42
121,0
122,0
123,42
124,0
125,0
126,41
127,0
128,42
129,0
130,0
131,41
132,0
133,0
134,42
135,0
136,0
137,42
138,0
139,0
140,41
141,0
142,0
143,42
144,0
145,0
146,0
147,0
148,42
149,0
150,0
151,42
152,0
153,0
154,41
155,0
156,0
157,42
158,0
159,0
160,42
161,0
162,0
163,41
164,0
165,42
166,0
167,0
168,41
169,0
170,0
171,42
172,0
173,0
174,42
175,0
176,0
177,41
178,0
179,0
180,42
181,0
182,0
183,42
184,0
185,0
186,41
187,0
188,42
189,0
190,0
191,41
192,0
193,0
194,42
195,0
196,0
197,42
198,0
199,0
200,41
201,0
202,0
203,42
204,0
205,0
206,42
207,0
208,0
209,41
210,0
211,0
212,42
213,0
214,0
215,0
216,0
217,42
218,0
219,0
220,42
221,0
222,0
223,41
224,0
225,0
226,42
227,0
228,0
229,42
230,0
231,0
232,41
233,0
234,0
235,42
236,0
237,0
238,42
239,0
240,0
241,41
242,0
243,42
244,0
245,0
246,41
247,0
248,0
249,42
250,0
251,0
252,42
253,0
254,0
255,41
256,0
257,0
258,42
259,0
260,0
261,42
262,0
263,0
264,41
265,0
266,0
267,42
268,0
269,41
270,0
271,0
272,42
273,0
274,0
275,42
276,0
277,0
278,41
279,0
280,83
281,0
282,42
283,0
284,0
285,42
286,0
287,0
288,41
289,0
290,0
291,42
292,0
293,0
294,42
295,0
296,0
297,0
298,0
299,42
300,0
301,0
302,41
303,0
304,0
305,42
306,0
307,0
308,42
309,0
310,0
311,41
312,0
313,0
314,42
315,0
316,41
317,0
318,0
319,42
320,0
321,0
322,42
323,0
324,0
325,41
326,0
327,0
328,42
329,0
330,0
331,42
332,0
333,0
334,0
335,0
336,42
337,0
338,0
339,41
340,0
341,0
342,42
343,0
344,0
345,42
346,0
347,0
348,41
349,0
350,0
351,42
352,0
353,0
354,42
355,0
356,42
357,0
358,0
359,42
360,0
361,0
362,41
363,0
364,0
365,42
366,0
367,0
368,42
369,0
370,0
371,41
372,0
373,0
374,0
375,0
376,41
377,0
378,0
379,42
380,0
381,0
382,42
383,0
384,0
385,41
386,0
387,0
388,42
389,0
390,0
391,42
392,0
393,0
394,0
395,0
396,42
397,0
398,0
399,41
400,0
401,0
402,42
403,0
404,0
405,42
406,0
407,0
408,41
409,0
410,0
411,42
412,0
413,0
414,42
415,0
416,42
417,0
418,0
419,42
420,0
421,0
422,41
423,0
424,0
425,42
426,0
427,0
428,42
429,0
430,0
431,41
432,0
433,0
434,42
435,0
436,0
437,0
438,0
439,42
440,0
441,0
442,42
443,0
444,0
445,41
446,0
447,0
448,42
449,0
450,0
451,42
452,0
453,0
454,41
455,0
456,0
457,0
458,0
459,41
460,0
461,0
462,42
463,0
464,0
465,42
466,0
467,0
468,41
469,0
470,0
471,42
472,0
473,0
474,42
475,0
476,42
