# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,64,65536,10000000,133899000,13.389900,74683156.708,389243,603447,8986780111068692703,PASS
1,spsc,64,65536,10000000,129911917,12.991192,76975232.380,299603,240814,8986780111068692703,PASS
2,spsc,64,65536,10000000,145677458,14.567746,68644800.213,375173,0,8986780111068692703,PASS
3,spsc,64,65536,10000000,172230500,17.223050,58061725.420,593516,0,8986780111068692703,PASS
4,spsc,64,65536,10000000,151037750,15.103775,66208613.410,251480,548115,8986780111068692703,PASS
