# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,8,65536,10000000,417811167,41.781117,23934257.363,1887634,80963998,18446744073709551615,PASS
1,spsc,8,65536,10000000,419879291,41.987929,23816368.691,2233941,73976315,18446744073709551615,PASS
2,spsc,8,65536,10000000,469035417,46.903542,21320351.593,5407151,77786877,18446744073709551615,PASS
3,spsc,8,65536,10000000,426219625,42.621963,23462082.489,2388526,74908344,18446744073709551615,PASS
4,spsc,8,65536,10000000,409208667,40.920867,24437410.071,2057049,82031033,18446744073709551615,PASS
