# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,32,1024,10000000,347142333,34.714233,28806627.857,7665358,5987439,15742678983221721015,PASS
1,mutex,32,1024,10000000,347411000,34.741100,28784350.524,8146331,5857442,15742678983221721015,PASS
2,mutex,32,1024,10000000,388157792,38.815779,25762718.683,9573310,7948976,15742678983221721015,PASS
3,mutex,32,1024,10000000,342285500,34.228550,29215377.222,8650218,6046858,15742678983221721015,PASS
4,mutex,32,1024,10000000,332333167,33.233317,30090285.873,8443141,5394209,15742678983221721015,PASS
