# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,8,65536,10000000,513802750,51.380275,19462721.832,10496593,63276114,18446744073709551615,PASS
1,spsc,8,65536,10000000,467656292,46.765629,21383225.610,3962539,72496899,18446744073709551615,PASS
2,spsc,8,65536,10000000,469668417,46.966842,21291616.890,4567576,61639524,18446744073709551615,PASS
3,spsc,8,65536,10000000,422277000,42.227700,23681138.210,2889127,58962583,18446744073709551615,PASS
4,spsc,8,65536,10000000,418009125,41.800913,23922922.735,2358062,70112237,18446744073709551615,PASS
