# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,64,1024,10000000,385219667,38.521967,25959214.590,68924,50571541,8986780111068692703,PASS
1,spsc,64,1024,10000000,400429750,40.042975,24973169.451,142781,49501836,8986780111068692703,PASS
2,spsc,64,1024,10000000,365781000,36.578100,27338762.812,76782,47003948,8986780111068692703,PASS
3,spsc,64,1024,10000000,393055875,39.305588,25441675.436,71824,50004868,8986780111068692703,PASS
4,spsc,64,1024,10000000,394319834,39.431983,25360124.289,85179,50303906,8986780111068692703,PASS
