# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,8,1024,10000000,501557500,50.155750,19937893.462,32513724,3023120,18446744073709551615,PASS
1,mutex,8,1024,10000000,480666625,48.066662,20804440.084,29044736,3338750,18446744073709551615,PASS
2,mutex,8,1024,10000000,529396292,52.939629,18889440.956,36039958,2900713,18446744073709551615,PASS
3,mutex,8,1024,10000000,377112583,37.711258,26517280.120,18421760,2852737,18446744073709551615,PASS
4,mutex,8,1024,10000000,454012209,45.401221,22025839.398,27823104,4306853,18446744073709551615,PASS
