# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,32,1024,10000000,317545084,31.754508,31491591.285,180967,46202950,15742678983221721015,PASS
1,spsc,32,1024,10000000,402713458,40.271346,24831551.569,340749,63487908,15742678983221721015,PASS
2,spsc,32,1024,10000000,372443542,37.244354,26849707.062,855534,51737041,15742678983221721015,PASS
3,spsc,32,1024,10000000,360399334,36.039933,27746999.111,317036,47487873,15742678983221721015,PASS
4,spsc,32,1024,10000000,365128125,36.512813,27387646.460,616572,45552145,15742678983221721015,PASS
