# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,8,1024,10000000,317367708,31.736771,31509191.855,3541452,49019477,18446744073709551615,PASS
1,spsc,8,1024,10000000,191862417,19.186242,52120681.874,4985887,5774336,18446744073709551615,PASS
2,spsc,8,1024,10000000,312235166,31.223517,32027142.004,3242468,47798579,18446744073709551615,PASS
3,spsc,8,1024,10000000,320986708,32.098671,31153938.000,4885815,44544874,18446744073709551615,PASS
4,spsc,8,1024,10000000,309003250,30.900325,32362119.169,1660937,54241937,18446744073709551615,PASS
