# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,64,1024,10000000,370635958,37.063596,26980652.536,40219,43268373,8986780111068692703,PASS
1,spsc,64,1024,10000000,355347833,35.534783,28141440.784,9216,39650128,8986780111068692703,PASS
2,spsc,64,1024,10000000,376888542,37.688854,26533043.289,0,37745556,8986780111068692703,PASS
3,spsc,64,1024,10000000,405191334,40.519133,24679698.604,78438,39117523,8986780111068692703,PASS
4,spsc,64,1024,10000000,369607250,36.960725,27055746.336,35047,45963590,8986780111068692703,PASS
