# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,8,65536,10000000,288788167,28.878817,34627457.572,390965,60963198,18446744073709551615,PASS
1,spsc,8,65536,10000000,321827792,32.182779,31072518.436,1493838,49290152,18446744073709551615,PASS
2,spsc,8,65536,10000000,300236250,30.023625,33307103.989,1131202,57849863,18446744073709551615,PASS
3,spsc,8,65536,10000000,427570416,42.757042,23387960.499,3336313,71712232,18446744073709551615,PASS
4,spsc,8,65536,10000000,414915125,41.491512,24101314.697,3145809,73182891,18446744073709551615,PASS
