# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,64,1024,10000000,461835834,46.183583,21652715.670,12693777,4390385,8986780111068692703,PASS
1,mutex,64,1024,10000000,458827416,45.882742,21794687.177,11710554,4176938,8986780111068692703,PASS
2,mutex,64,1024,10000000,459657792,45.965779,21755314.876,11591351,4282004,8986780111068692703,PASS
3,mutex,64,1024,10000000,460241916,46.024192,21727703.741,11079770,4313349,8986780111068692703,PASS
4,mutex,64,1024,10000000,431042750,43.104275,23199555.033,12641038,4206818,8986780111068692703,PASS
