# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 untimed warm-up repetition(s) are excluded.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,32,1024,10000000,361697417,36.169742,27647418.892,13723648,2447642,15742678983221721015,PASS
1,mutex,32,1024,10000000,374333125,37.433312,26714173.372,16505125,2430367,15742678983221721015,PASS
2,mutex,32,1024,10000000,429986292,42.998629,23256555.351,22667303,2537668,15742678983221721015,PASS
3,mutex,32,1024,10000000,431442583,43.144258,23178055.190,22580417,2611586,15742678983221721015,PASS
4,mutex,32,1024,10000000,379132666,37.913267,26375991.564,14263695,3026392,15742678983221721015,PASS
