# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,spsc,32,4096,10000000,371838291,37.183829,26893411.039,232395,44142572,15742678983221721015,PASS
1,spsc,32,4096,10000000,352300417,35.230042,28384865.636,66841,47970873,15742678983221721015,PASS
2,spsc,32,4096,10000000,318398416,31.839842,31407191.423,0,45373415,15742678983221721015,PASS
3,spsc,32,4096,10000000,313869667,31.386967,31860358.140,0,48375641,15742678983221721015,PASS
4,spsc,32,4096,10000000,299231625,29.923163,33418927.562,0,45210004,15742678983221721015,PASS
