# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,32,1024,10000000,376825958,37.682596,26537449.949,9906213,4977205,15742678983221721015,PASS
1,mutex,32,1024,10000000,341947167,34.194717,29244283.811,9370694,4344783,15742678983221721015,PASS
2,mutex,32,1024,10000000,332213000,33.221300,30101170.032,7035431,4121637,15742678983221721015,PASS
3,mutex,32,1024,10000000,339054125,33.905412,29493816.068,7374900,4028434,15742678983221721015,PASS
4,mutex,32,1024,10000000,320312459,32.031246,31219516.191,6765555,4293755,15742678983221721015,PASS
