# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,64,1024,10000000,448568042,44.856804,22293161.937,13713821,3454217,8986780111068692703,PASS
1,mutex,64,1024,10000000,410080500,41.008050,24385456.026,13002463,3683667,8986780111068692703,PASS
2,mutex,64,1024,10000000,461642333,46.164233,21661791.576,11676389,4181712,8986780111068692703,PASS
3,mutex,64,1024,10000000,469613584,46.961358,21294102.941,13908672,3550707,8986780111068692703,PASS
4,mutex,64,1024,10000000,460054792,46.005479,21736541.329,14512797,3716092,8986780111068692703,PASS
