# Experiment 02 Phase 2 raw repetitions — ONE implementation per process.
# ns_per_message = END-TO-END elapsed_ns / messages delivered (NOT a per-call latency, NOT one-way handoff).
# All 5 measured repetitions are present; 1 warm-up repetition(s) are excluded from every published figure.
rep,impl,message_bytes,capacity,message_count,elapsed_ns,ns_per_message,messages_per_second,producer_full_retries,consumer_empty_retries,checksum,correctness
0,mutex,8,1024,10000000,529013958,52.901396,18903092.912,36135604,2995716,18446744073709551615,PASS
1,mutex,8,1024,10000000,519092042,51.909204,19264406.292,35663350,2885429,18446744073709551615,PASS
2,mutex,8,1024,10000000,525799083,52.579908,19018671.434,32319541,4464275,18446744073709551615,PASS
3,mutex,8,1024,10000000,570935541,57.093554,17515112.096,38858113,3238342,18446744073709551615,PASS
4,mutex,8,1024,10000000,556341875,55.634188,17974559.258,40498265,2528538,18446744073709551615,PASS
