# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=A levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
242,512,144125,281.494141
243,512,151000,294.921875
244,512,155042,302.816406
245,512,149875,292.724609
246,512,156750,306.152344
247,512,151375,295.654297
248,512,136125,265.869141
249,512,140500,274.414062
250,512,145583,284.341797
251,512,131584,257.000000
252,512,142291,277.912109
253,512,147167,287.435547
254,512,151583,296.060547
255,512,147000,287.109375
256,512,148250,289.550781
257,512,144875,282.958984
258,512,150625,294.189453
259,512,135875,265.380859
260,512,135334,264.324219
261,512,140083,273.599609
262,512,132083,257.974609
263,512,132000,257.812500
264,512,128958,251.871094
265,512,143042,279.378906
266,512,135667,264.974609
267,512,129875,253.662109
268,512,151167,295.248047
269,512,127083,248.208984
270,512,126792,247.640625
271,512,125375,244.873047
272,512,135709,265.056641
273,512,141459,276.287109
274,512,134750,263.183594
275,512,131333,256.509766
276,512,124875,243.896484
277,512,130875,255.615234
278,512,127500,249.023438
279,512,134291,262.287109
280,512,129500,252.929688
281,512,124917,243.978516
282,512,133792,261.312500
283,512,139667,272.787109
284,512,138167,269.857422
285,512,141333,276.041016
286,512,128416,250.812500
287,512,129333,252.603516
288,512,123417,241.048828
289,512,123292,240.804688
290,512,124083,242.349609
291,512,128166,250.324219
292,512,118084,230.632812
293,512,127250,248.535156
294,512,122708,239.664062
295,512,123792,241.781250
296,512,134458,262.613281
297,512,134583,262.857422
298,512,123375,240.966797
299,512,166167,324.544922
300,512,160875,314.208984
301,512,145375,283.935547
302,512,137916,269.367188
303,512,146000,285.156250
304,512,151542,295.980469
305,512,141000,275.390625
306,512,141166,275.714844
307,512,127167,248.373047
308,512,138834,271.160156
309,512,136667,266.927734
310,512,136000,265.625000
311,512,129417,252.767578
312,512,142500,278.320312
313,512,133791,261.310547
314,512,138084,269.695312
315,512,136125,265.869141
316,512,148417,289.876953
317,512,138458,270.425781
318,512,132500,258.789062
319,512,137250,268.066406
320,512,123917,242.025391
321,512,144250,281.738281
322,512,132625,259.033203
323,512,131000,255.859375
324,512,127250,248.535156
325,512,132166,258.136719
326,512,119833,234.048828
327,512,124709,243.572266
328,512,131708,257.242188
329,512,122625,239.501953
330,512,134416,262.531250
331,512,133292,260.335938
332,512,125500,245.117188
333,512,128125,250.244141
334,512,136958,267.496094
335,512,131000,255.859375
336,512,130041,253.986328
337,512,116000,226.562500
338,512,125000,244.140625
339,512,127792,249.593750
340,512,119791,233.966797
341,512,125833,245.767578
342,512,127959,249.919922
343,512,122041,238.361328
344,512,127667,249.349609
345,512,129125,252.197266
346,512,115292,225.179688
347,512,119083,232.583984
348,512,123375,240.966797
349,512,116667,227.865234
350,512,124666,243.488281
351,512,121042,236.410156
352,512,116916,228.351562
353,512,118125,230.712891
354,512,108125,211.181641
355,512,152583,298.013672
356,512,190917,372.884766
357,512,164041,320.392578
358,512,137500,268.554688
359,512,160875,314.208984
360,512,162666,317.707031
361,512,137875,269.287109
362,512,162625,317.626953
363,512,164584,321.453125
364,512,151750,296.386719
365,512,140791,274.982422
366,512,150708,294.351562
367,512,159917,312.337891
368,512,169416,330.890625
369,512,167167,326.498047
370,512,160416,313.312500
371,512,151917,296.712891
372,512,155375,303.466797
373,512,135541,264.728516
374,512,159375,311.279297
375,512,165084,322.429688
376,512,149333,291.666016
377,512,151000,294.921875
378,512,154625,302.001953
379,512,150750,294.433594
380,512,142417,278.158203
381,512,146750,286.621094
382,512,151542,295.980469
383,512,149667,292.318359
384,512,160916,314.289062
385,512,151958,296.792969
386,512,132792,259.359375
387,512,145125,283.447266
388,512,147042,287.191406
389,512,129833,253.580078
390,512,152959,298.748047
391,512,130042,253.988281
392,512,138583,270.669922
393,512,135792,265.218750
394,512,142166,277.667969
395,512,128750,251.464844
396,512,146125,285.400391
397,512,131125,256.103516
398,512,125375,244.873047
399,512,132041,257.892578
400,512,134417,262.533203
401,512,141459,276.287109
402,512,148416,289.875000
403,512,129584,253.093750
404,512,147583,288.248047
405,512,129958,253.824219
406,512,147292,287.679688
407,512,144875,282.958984
408,512,137750,269.042969
409,512,128708,251.382812
410,512,159542,311.605469
411,512,134083,261.880859
412,512,123833,241.861328
413,512,126458,246.988281
414,512,124583,243.326172
415,512,133042,259.847656
416,512,116917,228.353516
417,512,127375,248.779297
418,512,126750,247.558594
419,512,123791,241.779297
420,512,135334,264.324219
421,512,119500,233.398438
422,512,132750,259.277344
423,512,126375,246.826172
424,512,119375,233.154297
425,512,135042,263.753906
426,512,120250,234.863281
427,512,120500,235.351562
428,512,137958,269.449219
429,512,121333,236.978516
430,512,127042,248.128906
431,512,130250,254.394531
432,512,122500,239.257812
433,512,116667,227.865234
434,512,116875,228.271484
435,512,123958,242.105469
436,512,125000,244.140625
437,512,127042,248.128906
438,512,109375,213.623047
439,512,128541,251.056641
440,512,119584,233.562500
441,512,115958,226.480469
442,512,117541,229.572266
443,512,121167,236.654297
444,512,109000,212.890625
445,512,109208,213.296875
446,512,113292,221.273438
447,512,124042,242.269531
448,512,113042,220.785156
449,512,112875,220.458984
450,512,111875,218.505859
451,512,110458,215.738281
452,512,118250,230.957031
453,512,122709,239.666016
454,512,118166,230.792969
455,512,110500,215.820312
456,512,124875,243.896484
457,512,115459,225.505859
458,512,120250,234.863281
459,512,114333,223.306641
460,512,113917,222.494141
461,512,122792,239.828125
462,512,113583,221.841797
463,512,120083,234.537109
464,512,111375,217.529297
465,512,118167,230.794922
466,512,120708,235.757812
467,512,126000,246.093750
468,512,122042,238.363281
469,512,119916,234.210938
470,512,117542,229.574219
471,512,128000,250.000000
472,512,123291,240.802734
473,512,130792,255.453125
474,512,153209,299.236328
475,512,129250,252.441406
476,512,141417,276.205078
477,512,152083,297.037109
478,512,135500,264.648438
479,512,132750,259.277344
480,512,128167,250.326172
481,512,127250,248.535156
482,512,126792,247.640625
483,512,123250,240.722656
484,512,122708,239.664062
485,512,127792,249.593750
486,512,119959,234.294922
487,512,120666,235.675781
488,512,121209,236.736328
489,512,118209,230.876953
490,512,120791,235.919922
491,512,114792,224.203125
492,512,117042,228.597656
493,512,117125,228.759766
494,512,116417,227.376953
495,512,114541,223.712891
496,512,123542,241.292969
497,512,119709,233.806641
498,512,128500,250.976562
499,512,135500,264.648438
500,512,124083,242.349609
501,512,117917,230.306641
502,512,122208,238.687500
503,512,118750,231.933594
504,512,108625,212.158203
505,512,112667,220.052734
506,512,114833,224.283203
507,512,117625,229.736328
508,512,115625,225.830078
509,512,113792,222.250000
510,512,117833,230.142578
511,512,117958,230.386719
512,512,115417,225.423828
513,512,114625,223.876953
514,512,113750,222.167969
515,512,111500,217.773438
516,512,109958,214.761719
517,512,114334,223.308594
518,512,117083,228.677734
519,512,106667,208.333984
520,512,113041,220.783203
521,512,108750,212.402344
522,512,102834,200.847656
523,512,116750,228.027344
524,512,104125,203.369141
525,512,121750,237.792969
526,512,117041,228.595703
527,512,106292,207.601562
528,512,111292,217.367188
529,512,120708,235.757812
530,512,111584,217.937500
531,512,110208,215.250000
532,512,109833,214.517578
533,512,108375,211.669922
534,512,109250,213.378906
535,512,109459,213.787109
536,512,115791,226.154297
537,512,107334,209.636719
538,512,108208,211.343750
539,512,111917,218.587891
540,512,123000,240.234375
541,512,122500,239.257812
542,512,115375,225.341797
543,512,115417,225.423828
544,512,130958,255.777344
545,512,128625,251.220703
546,512,121208,236.734375
547,512,112667,220.052734
548,512,113708,222.085938
549,512,114125,222.900391
550,512,112375,219.482422
551,512,115208,225.015625
552,512,113041,220.783203
553,512,118500,231.445312
554,512,115042,224.691406
555,512,116375,227.294922
556,512,107458,209.878906
557,512,153542,299.886719
558,512,127833,249.673828
559,512,146375,285.888672
560,512,130042,253.988281
561,512,128375,250.732422
562,512,122833,239.908203
563,512,151500,295.898438
564,512,119834,234.050781
565,512,118292,231.039062
566,512,120750,235.839844
567,512,121333,236.978516
568,512,126375,246.826172
569,512,121167,236.654297
570,512,123209,240.642578
571,512,131209,256.267578
572,512,117458,229.410156
573,512,121750,237.792969
574,512,128042,250.082031
575,512,119500,233.398438
576,512,128458,250.894531
577,512,129208,252.359375
578,512,125917,245.931641
579,512,117875,230.224609
580,512,115000,224.609375
581,512,112250,219.238281
582,512,114125,222.900391
583,512,111333,217.447266
584,512,114167,222.982422
585,512,119292,232.992188
