# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
331,512,36958,72.183594
332,512,37083,72.427734
333,512,37250,72.753906
334,512,36709,71.697266
335,512,37583,73.404297
336,512,39291,76.740234
337,512,38542,75.277344
338,512,38166,74.542969
339,512,36667,71.615234
340,512,37875,73.974609
341,512,37041,72.345703
342,512,36833,71.939453
343,512,35792,69.906250
344,512,35708,69.742188
345,512,36667,71.615234
346,512,37125,72.509766
347,512,39667,77.474609
348,512,36333,70.962891
349,512,36792,71.859375
350,512,37708,73.648438
351,512,36125,70.556641
352,512,35791,69.904297
353,512,37167,72.591797
354,512,38750,75.683594
355,512,38833,75.845703
356,512,37250,72.753906
357,512,37583,73.404297
358,512,36458,71.207031
359,512,36542,71.371094
360,512,37333,72.916016
361,512,37292,72.835938
362,512,37000,72.265625
363,512,35292,68.929688
364,512,37208,72.671875
365,512,36709,71.697266
366,512,35375,69.091797
367,512,35375,69.091797
368,512,36000,70.312500
369,512,34750,67.871094
370,512,37875,73.974609
371,512,35292,68.929688
372,512,36167,70.638672
373,512,38291,74.787109
374,512,37542,73.324219
375,512,37792,73.812500
376,512,39083,76.333984
377,512,36125,70.556641
378,512,36500,71.289062
379,512,36875,72.021484
380,512,37667,73.568359
381,512,36750,71.777344
382,512,36208,70.718750
383,512,35917,70.150391
384,512,36375,71.044922
385,512,39875,77.880859
386,512,35833,69.986328
387,512,37125,72.509766
388,512,36709,71.697266
389,512,37500,73.242188
390,512,37708,73.648438
391,512,36667,71.615234
392,512,35667,69.662109
393,512,36250,70.800781
394,512,38250,74.707031
395,512,38042,74.300781
396,512,37666,73.566406
397,512,38167,74.544922
398,512,42875,83.740234
399,512,38166,74.542969
400,512,44125,86.181641
401,512,36959,72.185547
402,512,36666,71.613281
403,512,38334,74.871094
404,512,38041,74.298828
405,512,36917,72.103516
406,512,35875,70.068359
407,512,38833,75.845703
408,512,39750,77.636719
409,512,36541,71.369141
410,512,38459,75.115234
411,512,36583,71.451172
412,512,37083,72.427734
413,512,37583,73.404297
414,512,35417,69.173828
415,512,37250,72.753906
416,512,36792,71.859375
417,512,36167,70.638672
418,512,36041,70.392578
419,512,35542,69.417969
420,512,35750,69.824219
421,512,36958,72.183594
422,512,36292,70.882812
423,512,38459,75.115234
424,512,36583,71.451172
425,512,35958,70.230469
426,512,38625,75.439453
427,512,37667,73.568359
428,512,39709,77.556641
429,512,39791,77.716797
430,512,37667,73.568359
431,512,37000,72.265625
432,512,37083,72.427734
433,512,36917,72.103516
434,512,38250,74.707031
435,512,37209,72.673828
436,512,39125,76.416016
437,512,38417,75.033203
438,512,38083,74.380859
439,512,38000,74.218750
440,512,37500,73.242188
441,512,36458,71.207031
442,512,37708,73.648438
443,512,35917,70.150391
444,512,36500,71.289062
445,512,36708,71.695312
446,512,36000,70.312500
447,512,36375,71.044922
448,512,35833,69.986328
449,512,38750,75.683594
450,512,39542,77.230469
451,512,41958,81.949219
452,512,38083,74.380859
453,512,36958,72.183594
454,512,38500,75.195312
455,512,39333,76.822266
456,512,37750,73.730469
457,512,37167,72.591797
458,512,37042,72.347656
459,512,37416,73.078125
460,512,36208,70.718750
461,512,36500,71.289062
462,512,38083,74.380859
463,512,36083,70.474609
464,512,37917,74.056641
465,512,37500,73.242188
466,512,44125,86.181641
467,512,41167,80.404297
468,512,35583,69.498047
469,512,35458,69.253906
470,512,34667,67.708984
471,512,36708,71.695312
472,512,36458,71.207031
473,512,36834,71.941406
474,512,36834,71.941406
475,512,36291,70.880859
476,512,38542,75.277344
477,512,37333,72.916016
478,512,37083,72.427734
479,512,37083,72.427734
480,512,38000,74.218750
481,512,36667,71.615234
482,512,37125,72.509766
483,512,35459,69.255859
484,512,36750,71.777344
485,512,37292,72.835938
486,512,37292,72.835938
487,512,36666,71.613281
488,512,35625,69.580078
489,512,40042,78.207031
490,512,38541,75.275391
491,512,35292,68.929688
492,512,37041,72.345703
493,512,36750,71.777344
494,512,38583,75.357422
495,512,36084,70.476562
496,512,36625,71.533203
497,512,35208,68.765625
498,512,34458,67.300781
499,512,38792,75.765625
500,512,38375,74.951172
501,512,37709,73.650391
502,512,37041,72.345703
503,512,36792,71.859375
504,512,37000,72.265625
505,512,38333,74.869141
506,512,37500,73.242188
507,512,36542,71.371094
508,512,36750,71.777344
509,512,35375,69.091797
510,512,34916,68.195312
511,512,37583,73.404297
512,512,38542,75.277344
513,512,38375,74.951172
514,512,36042,70.394531
515,512,37250,72.753906
516,512,37459,73.162109
517,512,39084,76.335938
518,512,37250,72.753906
519,512,35584,69.500000
520,512,36417,71.126953
521,512,35916,70.148438
522,512,39583,77.310547
523,512,37459,73.162109
524,512,35917,70.150391
525,512,37708,73.648438
526,512,36459,71.208984
527,512,34584,67.546875
528,512,36250,70.800781
529,512,35792,69.906250
530,512,37125,72.509766
531,512,34417,67.220703
532,512,36291,70.880859
533,512,37167,72.591797
534,512,37208,72.671875
535,512,36292,70.882812
536,512,35875,70.068359
537,512,36000,70.312500
538,512,37000,72.265625
539,512,37375,72.998047
540,512,36959,72.185547
541,512,36167,70.638672
542,512,37750,73.730469
543,512,37916,74.054688
544,512,36125,70.556641
545,512,36167,70.638672
546,512,35833,69.986328
547,512,35542,69.417969
548,512,35750,69.824219
549,512,36875,72.021484
550,512,38791,75.763672
551,512,35125,68.603516
552,512,38417,75.033203
553,512,37916,74.054688
554,512,40000,78.125000
555,512,36500,71.289062
556,512,35375,69.091797
557,512,35792,69.906250
558,512,38042,74.300781
559,512,37084,72.429688
560,512,35166,68.683594
561,512,35042,68.441406
562,512,37166,72.589844
563,512,36125,70.556641
564,512,35750,69.824219
565,512,36041,70.392578
566,512,37334,72.917969
567,512,37666,73.566406
568,512,36834,71.941406
569,512,35792,69.906250
570,512,34708,67.789062
571,512,36458,71.207031
572,512,36375,71.044922
573,512,35875,70.068359
574,512,38625,75.439453
575,512,36750,71.777344
576,512,35458,69.253906
577,512,36375,71.044922
578,512,37542,73.324219
579,512,35958,70.230469
580,512,36208,70.718750
581,512,35833,69.986328
582,512,36584,71.453125
583,512,36291,70.880859
584,512,38667,75.521484
585,512,39042,76.253906
586,512,37708,73.648438
587,512,37083,72.427734
588,512,36667,71.615234
589,512,35708,69.742188
590,512,35875,70.068359
591,512,38458,75.113281
592,512,37000,72.265625
593,512,35333,69.009766
594,512,35167,68.685547
595,512,37416,73.078125
596,512,36292,70.882812
597,512,38416,75.031250
598,512,36750,71.777344
599,512,34958,68.277344
600,512,35000,68.359375
601,512,37292,72.835938
602,512,36708,71.695312
603,512,36000,70.312500
604,512,36167,70.638672
605,512,36667,71.615234
606,512,36916,72.101562
607,512,37917,74.056641
608,512,36625,71.533203
609,512,37000,72.265625
610,512,36208,70.718750
611,512,36375,71.044922
612,512,37541,73.322266
613,512,37542,73.324219
614,512,36917,72.103516
615,512,37041,72.345703
616,512,36417,71.126953
617,512,38167,74.544922
618,512,38375,74.951172
619,512,35667,69.662109
620,512,38375,74.951172
621,512,37042,72.347656
622,512,36709,71.697266
623,512,37250,72.753906
624,512,38334,74.871094
625,512,38916,76.007812
626,512,37667,73.568359
627,512,36416,71.125000
628,512,38334,74.871094
629,512,37334,72.917969
630,512,36750,71.777344
631,512,36542,71.371094
632,512,36167,70.638672
633,512,34959,68.279297
634,512,34708,67.789062
635,512,37083,72.427734
636,512,37833,73.892578
637,512,36625,71.533203
638,512,37083,72.427734
639,512,37459,73.162109
640,512,37750,73.730469
641,512,37583,73.404297
642,512,37291,72.833984
643,512,39292,76.742188
644,512,36833,71.939453
645,512,36750,71.777344
646,512,37625,73.486328
647,512,35333,69.009766
648,512,36708,71.695312
649,512,35458,69.253906
650,512,38208,74.625000
651,512,36834,71.941406
652,512,37541,73.322266
653,512,38459,75.115234
654,512,35334,69.011719
655,512,35750,69.824219
656,512,35083,68.521484
657,512,37958,74.136719
658,512,37458,73.160156
659,512,38250,74.707031
660,512,37416,73.078125
661,512,36459,71.208984
662,512,40042,78.207031
663,512,38125,74.462891
664,512,37708,73.648438
665,512,36000,70.312500
666,512,35291,68.927734
667,512,36833,71.939453
668,512,39167,76.498047
669,512,36125,70.556641
670,512,36500,71.289062
671,512,35500,69.335938
672,512,37709,73.650391
673,512,38541,75.275391
674,512,37917,74.056641
675,512,36958,72.183594
676,512,38125,74.462891
677,512,35542,69.417969
678,512,37459,73.162109
679,512,37208,72.671875
680,512,37541,73.322266
681,512,35667,69.662109
682,512,38042,74.300781
683,512,40250,78.613281
684,512,35917,70.150391
685,512,36208,70.718750
686,512,35167,68.685547
687,512,36333,70.962891
688,512,37500,73.242188
689,512,35625,69.580078
690,512,37708,73.648438
691,512,38708,75.601562
692,512,39042,76.253906
