# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=1 message_bytes=64 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
1,64,65536,1,PASS,9696,9696,337250,2392494.055,2155791,3578084,4965125,5009083,5028875,376859333,37.685933,10000000,752629,206,11631761381637613921,1,PASS
1,64,65536,2,PASS,9696,9696,132750,2358118.255,2159583,3140541,4962750,5252916,5302792,367314375,36.731437,10000000,511718,773135,11631761381637613921,1,PASS
1,64,65536,3,PASS,9696,9696,273000,2610117.738,2227458,4167667,4958125,5182333,5192416,407604500,40.760450,10000000,1584910,0,11631761381637613921,1,PASS
1,64,65536,4,PASS,9696,9696,124458,2682895.785,2339583,4070500,8512625,14202417,14447125,430636542,43.063654,10000000,1121332,488865,11631761381637613921,1,PASS
1,64,65536,5,PASS,9696,9696,1411833,2935407.746,2577625,4359708,5098292,5250667,5300375,458570709,45.857071,10000000,1064342,1534,11631761381637613921,1,PASS
