# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=3 message_bytes=16 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
3,16,65536,1,PASS,9696,9696,41,1873558.903,1870834,2998375,3339292,3398333,3407916,338329167,33.832917,10000000,1079008,1291026,4046696471198022735,1,PASS
3,16,65536,2,PASS,9696,9696,3958,1669267.230,1738708,2735625,3320333,3360167,3370917,333165333,33.316533,10000000,491976,137570,4046696471198022735,1,PASS
3,16,65536,3,PASS,9696,9696,50125,1663076.125,1612334,2463042,3270500,3401708,3465584,328412791,32.841279,10000000,207699,113845,4046696471198022735,1,PASS
3,16,65536,4,PASS,9696,9696,83,1823972.885,1789792,2888875,3285250,3383208,3391750,334560750,33.456075,10000000,78607,197955,4046696471198022735,1,PASS
3,16,65536,5,PASS,9696,9696,21250,2140864.314,1892875,3248542,3441542,3505375,3512125,359222208,35.922221,10000000,435009,1049017,4046696471198022735,1,PASS
