# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=1 message_bytes=32 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
1,32,4096,1,PASS,9696,9696,41,86217.738,61500,217708,253250,674833,2506666,421692584,42.169258,10000000,4493976,13176524,9688180432013741715,1,PASS
1,32,4096,2,PASS,9696,9696,41,73984.860,33084,213916,236250,254667,295542,413470583,41.347058,10000000,668572,21237695,9688180432013741715,1,PASS
1,32,4096,3,PASS,9696,9696,41,77649.742,54083,215500,239208,250125,374833,408685625,40.868563,10000000,327845,15767054,9688180432013741715,1,PASS
1,32,4096,4,PASS,9696,9696,41,43027.875,333,204125,247375,257875,262542,380980584,38.098058,10000000,149367,23920742,9688180432013741715,1,PASS
1,32,4096,5,PASS,9696,9696,41,48324.282,625,204208,238292,462084,5075750,410200375,41.020038,10000000,564871,28777951,9688180432013741715,1,PASS
