# Experiment 02 Phase 4 — PER-REPETITION LATENCY SUMMARY.
# One row per MEASURED repetition. The warm-up repetition is not summarized here at all.
# Percentiles are nearest-rank on the observed samples: index(p) = ceil(p*N) - 1.
# P99.99 is deliberately not reported. No pooled distribution is produced.
# ns_per_message = elapsed_ns / messages delivered: an END-TO-END rate over the whole
# repetition, NOT a latency, and NOT comparable with Phase-2/3 absolute values.
# expected_samples = (messages - settling_prefix) / sample_interval; a row whose
# sample_count differs from it is a FAILURE, not a smaller dataset.
# queue=SpscSeparatedBaselineRingBuffer session=3 message_bytes=32 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
session,message_bytes,capacity,repetition,status,expected_samples,sample_count,min_ns,mean_ns,p50_ns,p90_ns,p99_ns,p999_ns,max_ns,elapsed_ns,ns_per_message,delivered,producer_full_retries,consumer_empty_retries,checksum,sequence_ok,correctness
3,32,1024,1,PASS,9696,9696,41,3343.693,125,3791,55709,160625,1997375,589916042,58.991604,10000000,699211,95645958,9688180432013741715,1,PASS
3,32,1024,2,PASS,9696,9696,41,1381.879,125,333,35834,54667,78709,581941292,58.194129,10000000,35167,108538577,9688180432013741715,1,PASS
3,32,1024,3,PASS,9696,9696,41,1347.032,125,1667,27000,56125,90834,533453334,53.345333,10000000,46321,72082486,9688180432013741715,1,PASS
3,32,1024,4,PASS,9696,9696,0,1305.059,84,333,33792,53833,65666,555073459,55.507346,10000000,7694,107052385,9688180432013741715,1,PASS
3,32,1024,5,PASS,9696,9696,0,1048.841,125,333,27500,50666,88458,577751625,57.775163,10000000,27965,107678650,9688180432013741715,1,PASS
